label	sentence
0	This Privacy Policy shall not be liable to other websites or advertisers information confidential
0	For other sites on how to use your information, Bgcupid will not bear any responsibility for this purpose.
0	How do we use the information collected?
0	Manage your user account (including: inform you of any object that matches, tips, announcements, updates or promotions
0	Help you customize a personalized website visit
0	Are asked to provide your information, products or services, or information you are interested in; conduct market analysis and survey
4	Help us improve our service structure, layout, and applicability
0	We share the information collected and who
1	We may be at particular aspects of sharing your information with third parties, such as: 
0	But we will control the third party to use your information, and responsible
1	We have some of your information may be disclosed to our partner companies in order to provide you with services such as: e-mail or chat services. 
0	To provide these services, we have your information (including your username and email address Bgcupid) to our partners.
0	We tried to follow your preferences for your service
4	We use Cookies to save and recorded information about you. 
0	Cookie refers sent to your browser by a web server a small portion of the data, the data stored on your computer's hard drive.
0	Privacy Policy Changes
0	We regularly review the Privacy Policy, and announced the policy change information on this page
0	We encourage members to regularly review our privacy policy to better understand the information we collect and how we use the information, and under what circumstances the use of information and share information with others.
0	How to contact us
5	If you respect this privacy policy or our information handling any questions, or for us to disclose information to third parties (for direct marketing purposes) have questions, please contact us with email or letter. E-mail: Bgcupidteam@gmail.com
0	This Privacy Policy will be effective from September 10, 2018.
0	Funtrio Limited, its partners, parent companies, subsidiaries, licensees, licensors and affiliates, including Beijing Bole Technology Co., Ltd
0	(collectively, the ※Company§, ※we§ or ※us§) develop, publish, market and commercialize a variety of games for use on various platforms, including mobile devices (our ※Applications§) through which we offer relating game play and social gaming services, including the ability to make purchases through the Applications (collectively, the ※Services§).
0	We respect your privacy and are committed to protecting personal information that you provide in connection with your use of the Services
0	This Privacy Policy is intended to provide notice of the Company＊s information practices, including the types of information gathered, how information is used and safeguarded, and how you may control the maintenance and sharing of your information.
0	BY DOWNLOADING THE APPLICATIONS AND/OR USING THE SERVICES, YOU CONSENT TO THE TERMS AND CONDITIONS OF THIS PRIVACY POLICY AND TO OUR PROCESSING OF PERSONAL INFORMATION FOR THE PURPOSES STATED BELOW
0	IF YOU DO NOT AGREE TO THE TERMS AND CONDITIONS OF THIS PRIVACY POLICY, PLEASE DO NOT DOWNLOAD THE APPLICATIONS AND DO NOT USE THE SERVICES
0	OUR TERMS OF SERVICE ARE INCORPORATED BY REFERENCE INTO THIS PRIVACY POLICY.
0	WE USE DATA COLLECTION TOOLS TO OFFER YOU A BETTER EXPERIENCE WITH OUR SERVICES AND APPLICATIONS, PERSONALIZE CONTENT, TO ALLOW US AND OUR PARTNERS TO PROVIDE YOU WITH TARGTED ADVERTISEMENTS AND TO COLLECT ANONYMOUS STATISTICAL INFORMATION TO ENHANCE THE FUNCTIONALITY AND PERFORMANCE OF OUR SERVICES AND APPLICATIONS
0	BY DOWNLOADING THE APPLICATIONS AND/OR USING THE SERVICES, YOU CONSENT TO OUR USE OF DATA COLLECTION TOOLS.
0	If you have concerns about your privacy, or you want to review, delete, or change the information we have about you, no longer want us to make active use of your information, or have additional questions, please send an email to us at the following address: privacy@bolegames.com with your request and identifying information in the body of the email, including your first name, last name, e-mail address or login name you use to access our Application and Services
0	We will respond to your email as soon as possible.
0	How Do We Collect Information About You And Why?
0	We may collect information about you directly from you and from third parties, as well as automatically through your use of our website www.bolegames.com (the ※Site§), Applications or Services, through fair and reasonably means
0	We only collect information to the extent necessary to provide the Services or deliver the Applications or one or more of the functions of the Applications
0	Information We Collect From You and Your Use Of Our Applications and Services We may receive certain information about you from third parties, such as Google or Apple
0	For information about how a third party may collect and disclose your information, please consult the third party＊s respective Privacy Policy
0	We have no control over how the third party uses or discloses the personal information you provide to it
0	We store the information that we receive from the third party along with other information that we collect from you or receive about you
0	The information we receive depends on factors such as the Applications or Services you＊re using, the third party, and your privacy settings
1	For example, we may collect and store some or all of the following information shared by the third party: ? your first and last name;
1	? your profile picture or its URL;
1	? your user ID number and profile information;
1	? your login e-mail provided to the third party;
1	? your physical location and that of the devices you use to access our Services;
1	? your gender;
1	? your birthday and/or age range;
1	? information about your activities through the third party;
1	? other publicly-available information provided by the third party; and/or
1	? any other information that the third party shares with us.
0	You may also share information with us directly
0	Certain areas and features of the Applications may require registration, account set-up and verification, including verification that you are over the age of 18 in order to complete your registration.
1	 You may be asked to give us some or all of the following information:
1	? your age or birthday;
1	? your first and last names;
1	? your e-mail address;
1	? a password; and
1	? other information that helps us make sure it＊s you accessing your account or helps us improve our services
0	You may be able to take part in certain activities on our Applications and through our Services that enable you to communicate or share information with us and other players
0	? participating in player forums and message boards;
0	? posting public comments to player profiles or gameboards;
0	? sending private messages or invitations to other players;
0	? chatting with other players; and/or
0	? posting photos.
0	Information that you disclose while engaging in any of these activities is public information, and there is no expectation of privacy or confidentiality
0	You acknowledge and expressly agree that we may access in real-time, record and/or store archives of these communications, comments, photos and drawings on our servers to make use of them 
4	to protect the safety and well-being of our players and the Company＊s rights and property in connection with our Applications and Services; to conduct research; to operate, improve, personalize and optimize our Applications and Services and our players＊ experiences, including through the use of analytics; and to manage and deliver contextual advertising.
0	 We may also obtain the billing and payment information that you provide when your purchase is processed by someone else, like Apple or Google
0	Our Terms of Service explain our policies and terms relevant to billing and payment matters, among other things
1	If you purchase virtual currency or virtual items using our Services in connection with our Applications, we may have a third-party payment processor that will collect the billing and financial information it needs to process your charges. This may include your postal address, e-mail address and financial information.
1	These payment processors may share non-financial information with us related to your purchases, like your name, billing address and the items purchased in order to fulfill your order.
0	Information We Collect Automatically; Cookies and Other Tracking Technologies
4	We may use cookies, including Flash cookies, transparent GIFs, server log analysis and other tracking technologies, currently existing and as they are developed, to enhance your experience with the Applications and Services and track information about your use of our Applications and Services.
0	 Like many websites, our Site and third parties acting on our behalf, like Google Analytics, also store log files and use cookies and other tracking technologies to collect information
0	A cookie is a small data file that is transferred to your computer＊s hard drive or mobile device for record-keeping purposes
0	Some cookies allow us to make it easier for you to navigate our Site and use our Applications and Services, while other cookies are used to enable a faster log-in process or to allow us to track your activities at our Site and Applications
0	Third party advertisers may also use, place or read cookies or other technologies on your browser, and those practices are subject to their own policies
1	We automatically collect the following information about you from your use of our Applications and Services through these technologies: language information, referring and exit pages, and URLs; your geo-location (with your permission), unique device identifier (as permitted), your computer or mobile device＊s operating system and platform, the communication network associated with your computer or mobile device, and mobile device name and model, the date and time of your use of the Site, Applications and Services, and the length of time you play our Applications, and/or visit or use our Site and Services. 
0	We may use this information in the aggregate or we may combine it with personal information about you.
0	How We Use Your Information
4	We use the information that we gather about you for the following purposes:
0	? To tailor the content and information that we may send or display to you, to offer location customization, and to otherwise personalize your experiences while using the Site, Applications, or our Services.
0	? Where permitted by law, and in accordance with all applicable terms and conditions, for marketing and promotional purposes
0	For example, we may use your information, such as your email address, to email you news and newsletters, special offers, and promotions, or to otherwise contact you about products or information we think may interest you
0	We may also use the information that we learn about you to determine where to assist us in advertising our Applications and Services.
0	? To better understand how users access and use our Applications and Services, both on an aggregated and individualized basis, in order to improve our Applications and Services, analyze player traffic and activity, respond to user desires and preferences, and for other research and analytical purposes.
0	? As required or permitted by law.
0	We also use your information for communication, such as to respond to Customer Support inquiries, keep you informed of your in-game activity through the Applications and let you know about in-game status and promotions
3	While we do not retain personal information for longer than is necessary for either our purpose or to comply with legal requirements or recommendations, the length of time we retain your information generally depends on why we collected it and how we use it.
0	How We Share Your Information
0	We may disclose or publish aggregated information (information about you and other players collectively that is not intended to specifically identify you) and other non-personal information about our players for industry analysis, demographic profiling, marketing, analytics, advertising, and other business purposes
0	In addition, we may share your information (which may include personal information) with third parties or allow third parties to collect this information from our Site, Applications or Services under the following circumstances: ? to third party vendors, service providers, contractors or agents who perform functions on our behalf, such as payment processors, game play analysists, services hosts, customer service providers and marketing companies;
0	? with your consent;
0	? if we are acquired by or merged with another company, if substantially all of our assets are transferred to another company, or as part of a bankruptcy proceeding, we may transfer the information we have collected from you to the other company;
0	? in order to comply with the law, a judicial proceeding, court order, or other legal process, such as in response to a court order or a subpoena;
0	? to other users of the Applications and Services in any post you make in any public forum offered by us or through the Applications; and
0	? to protect us or our users should we believe it is necessary to investigate, prevent, or take action regarding illegal activities, suspected fraud, situations involving potential threats to the safety of any person, violations of our Terms of Service or this Privacy Policy, or as support or evidence in any dispute or litigation in which we are involved in.
0	What Choices Do You Have Regarding Our Use of Your Personal Information?
0	We may send periodic promotional or informational emails to you
0	You may opt-out of such communications by following the opt-out instructions contained in the e-mail
0	Please note that it may take up some time for us to process opt-out requests
0	If you opt-out of receiving emails about recommendations or other information we think may interest you, we may still send you e-mails about your account or any Services you have requested or received from us
8	review, delete, or change the informatio
0	Please note that certain records, for example those relating to payments or customer service matters, will be held for legal and accounting purposes
0	We may not be able to delete content posted on a public forum through the Services, if applicable
0	If you have previously allowed us to access your geolocation data or receive push notifications, you can stop making geolocation available to us or receiving push notifications by visiting your mobile device's settings for the relevant Application or in some cases, through the Application itself
0	In some instances you can also stop or limit the type of cookies you allow
0	Please note that you may lose some of the features and functionality of our Services and Applications because accepting cookies may be necessary to track and enhance your game play and other activities.
0	Children Under 13
0	Our Services are not designed for persons under 18
2	We do not knowingly collect information from persons under 18, including children under 13 in particular.
0	 If we discover that a child under 13 has provided us with personal information, we will delete such information from our systems.
0	Security of Your Personal Information
0	We have implemented commercially reasonable precautions designed to protect the information we collect from loss, misuse, and unauthorized access, disclosure, alteration, and destruction
0	Please be aware that despite our best efforts, no data security measures can guarantee 100% security
0	You should take steps to protect against unauthorized access to your password, mobile device and computer by, among other things, signing off choosing a robust password that nobody else knows or can easily guess and keeping your password private
0	We are not responsible for any lost, stolen, or compromised passwords or for any activity on your account via unauthorized password activity
0	Any email or other communication requesting your password or asking you to provide sensitive account information via email should be treated as unauthorized and suspicious and should be reported to us immediately through our contact page
0	If you do share your password or your mobile device with a third party for any reason, the third party will have access to your account and your personal information, and you may be responsible for actions taken using your password
0	If you believe someone else has obtained access to your password, please change it immediately
0	If you believe that an unauthorized access has already occurred please report it immediately to us
0	We may have access to your password and may use such password to access your account for debugging, quality assurance, or other internal purposes.
0	This Privacy Policy is governed by the laws of Nevada without giving effect to any principles of conflict of law
0	The exclusive jurisdiction and venue of any action with respect to the subject matter of this Privacy Policy will be the state and federal courts located in the Clark County, Nevada and each of the parties hereto waives any objection to jurisdiction and venue in such courts.
0	Effective Date; Policy Changes
0	Each time you use the Site, Applications or Services, the current version of the Privacy Policy will apply
0	Accordingly, when you use the Site, Applications or Services, you should check the date of this Privacy Policy (which appears at the top of the Privacy Policy) and review any changes since the last version
0	This Privacy Policy is subject to change from time to time
0	Unless stated otherwise, our current Privacy Policy applies to all information that we have about you
0	We will not materially change our policies and practices to make them less protective of customer information collected in the past without the consent of affected customers.
5	To contact us with your questions or comments regarding this Privacy Policy or the information collection and dissemination practices of the Site, Applications or Services, please email us at privacy@bolegames.com
0	?2016-2018 Bole Games
0	TERMS OF SERVICE
0	SAFE AND FAIR PLAY
0	Neptune's studio's Privacy Policy
0	Neptune's studio develops and publishes social games for mobile devices (the ※Service§)
0	We offer a variety of games through various means, including our mobile application and our Facebook application This Privacy Policy has been created to inform you about how Neptune's studio manages, collects, stores, shares, uses and protects the information you provide in connection with any Neptune's studio game or application whenever you play our games or otherwise access any of our Services, products, content, and/or the other domains provided by Neptune's studio
0	By using the Service, you agree to the collection, disclosure, storage and use of your information as outlined in this Privacy Policy.Neptune's studio may amend the Privacy Policy from time to time, and Neptune's studio encourages you to consult the Privacy Policy regularly for changes.
0	Neptune's studio's primary objective in collecting user information is to provide and enhance the Service and to enable users to enjoy the Service
0	When you install, play Neptune's studio＊s games or access any of our Services, Neptune's studio may automatically receive, collect and record certain information about you, whether through the Services directly or through a third party social network (like Facebook) or other third party services (Account Information).
0	※Personal information§ means information about you that can be used to contact or identify you
1	The personal information types collected in accordance with the Service may vary depending on the activity and may include:
0	When you log into our mobile application through your Facebook account, you will be asked to enter your Facebook email address and password
0	Facebook controls the information collected from you during the log-in process; Neptune's studio does not control the information that Facebook collects from you
1	When you use any of our Applications (whether our mobile application or if you access our Facebook application), we will collect the following information:
0	Please note, if you allow Neptune's studio to have access to this information, then Neptune's studio will have access to this information even if you have chosen not to make that information public
0	For information about how Facebook may disclose your information, including any information you make public, please consult the Facebook Privacy Policy
0	We have no control over how Facebook uses or discloses the personal information you provide to it
0	We store the information that we receive from Facebook along with other information that we collect from you or receive about you
0	If you purchase a license to use in-game virtual currency or virtual items in any of our games, our third party payment processor will collect the billing and financial information it needs to process your charges
0	This may include your postal address, e-mail address and financial information
0	Neptune's studio does not collect or store your financial information, like credit card numbers
1	However, Neptune's studio＊s payment processors may share non-financial information with us related to your purchases, like your name, billing address and the items purchased in order to fulfill your order. 
0	Neptune's studio may also obtain the billing and payment information that you provide when your purchase is processed by another party (like Facebook, Apple or Google) such as when you purchase something in a game you play on a social network or that you downloaded on your mobile device however does not store it
0	Our Terms of Service explain our policies and terms relevant to our charges, billing practices, third party credits and virtual currencies
0	Please note that such purchases may also be subject to additional policies of such third party site.
2	※Non-personal information§ is information that, when taken alone, cannot be used to identify or contact you. 
2	Neptune's studio may collect non-personal information about your use of its Service in the course of your game play. 
2	Neptune's studio may also invite you to share non-personal information about yourself which may include but is not limited to:
0	Your age and date of birth;
0	Information about the hardware you may own;
0	If applicable, your physical geolocation and that of the devices you use to access our Services;
0	Your favorite websites, friend information and fan pages;
0	Any other information included in your application, social network or other online profile.
4	If non-personal information is collected for an activity that also requires personal information, Neptune's studio may combine your non-personal information with your personal information in an attempt to provide you with a better user experience, to improve the value and quality of the Services, to analyze how its Services are used and to create new features, promotions and functionalities.
0	 The Service may also record game play information such as your game session duration or your high scores
0	In addition to information collected as described above, you may choose to share additional information about yourself throughout the Service, such as on message boards and in game chat rooms
0	Any actions you perform with other players are considered public, and are in your sole discretion.
0	Use of Your Information
0	How Neptune's studio Uses Your Information
4	We use the information that we gather about you for the following purposes:
4	To provide our Services to you, to communicate with you about your use of our Services, to respond to your inquiries, to fulfill your orders, and for other customer service purposes.
4	 If enter into a sweepstake, contest, or similar promotion, Neptune's studio may use the information you provide to administer those programs
4	Your participation in tournaments or other online game events is conditional upon you granting Neptune's studio permission to collect, use, store, transmit and display publicly statistical data, such as your scores, rankings and achievements, generated through your participation
4	To tailor the content and information that we may send or display to you, to offer location customization, and to otherwise personalize your experiences while using the Site, Applications, or our Services.
4	Where permitted by law, and in accordance with Facebook＊s applicable terms and conditions, for marketing and promotional purposes.
4	 For example, we may use your information, such as your email address, to email you news and newsletters, special offers, and promotions, or to otherwise contact you about products or information we think may interest you
4	We may also use the information that we learn about you to determine where to assist us in advertising our Services on third party websites
4	To better understand how users access and use our Services, both on an aggregated and individualized basis, in order to improve our Services, analyze player traffic and activity, respond to user desires and preferences, and for other research and analytical purposes.
4	We also may post to your Facebook Wall, access posts in your news feeds, and access your Facebook data when you are not logged into Facebook. 
4	We will use and access this information for the purposes described in this section and as discussed below.
0	As required or permitted by law.
0	Access through Social Network Services or Mobile Devices
0	By accessing or connecting to the Service through a social network (such as Facebook), mobile device (such as cellular phones, iPads, tablets) or other third party platform or service, where our games may also be referred to as ※applications§, you are authorizing Neptune's studio to access, collect, store, and use in accordance with this Privacy Policy any and all information that you agreed the social network, mobile device or other third party platform and applications store could provide to Neptune's studio through the social network/mobile device/third party platform Application Programming Interface (API) based on your settings on such social network, mobile device, applications store or platform.
0	With your consent we may send push notifications to your mobile device to provide game updates and other relevant messages
0	You can manage push notifications from the ※options§ or ※settings§ page within the relevant game
0	You may also be able to manage them from your device＊s settings page for the relevant game
0	You may also receive local notifications
0	You can turn off local notifications by visiting the ※options§ or ※settings§ page within the relevant game
0	You can stop further use of your geo-location (for example through ※check-ins§) by visiting your device's settings for the relevant application or the ※settings§ page for the relevant game.
0	Our Site and Applications contain links to third-party websites
0	Any access to and use of such linked websites is not governed by this Policy, but instead, is governed by the privacy policies of those third-party websites
0	We are not responsible for the information practices of such third-party websites.
0	Fan Page and Chat Rooms
0	You may be able to take part in certain activities on our fan page or games that give you the opportunity to communicate or share information not just with Neptune's studio, but also with other users of our Service
0	Note that certain information you post and communicate through a Service or a third party site or service is public information for which you have no expectation of privacy.
0	You should be aware that any personally identifiable information you submit in the course of these public activities can be read, collected, or used by other users of these forums, and could be used to send you unsolicited messages
0	Neptune's studio is not responsible for the personally identifiable information you choose to make public in any of these forums
0	We may also record and store archives of these communications on Neptune's studio's servers to protect the safety and wellbeing of our users and Neptune's studio's rights and property in connection with the Service
0	You acknowledge and consent to the recording and storage of such communications for these purposes
0	Neptune's studio is not responsible for the videos, images or photos that you choose to post through a Service
0	Note that in the ordinary course of Internet activity, certain information may be sent from your browser to third parties such as advertising networks and analytics companies
0	Neptune's studio has no control over the information sent from your browser to those networks or other third parties and recommends that you ensure that your browser settings prevent the disclosure of information you would not like to share.
0	Disclosure of Your Personal Information
1	You understand and agree that Neptune's studio may be required to access, monitor and disclose your information, and the contents of your online communications (including without limitation chat text, voice communications, IP addresses and any personal information)
0	Note that Neptune's studio is not required to question or contest the validity of any search warrant, subpoena or other similar governmental request that it may receive.
0	Neptune's studio may also disclose information about you if it determines that such disclosure is reasonably necessary to enforce our Terms of Service or to protect its operations or users
0	Additionally, Neptune's studio may sell, transfer or otherwise share some or all of its assets, including your Personal Information, in connection with a merger, acquisition, reorganization or sale of assets or in the event of bankruptcy
0	We may transfer your information, including personal information, to the successor organization in such transaction
0	As part of our international operations, we may transfer data to our affiliates from time to time for our legitimate business purposes.
0	Like many websites, Neptune's studio and service providers acting on our behalf, like Google Analytics, store log files and use tracking technologies such as cookies to collect information
0	A cookie is a small data file that is transferred to your computer＊s hard disk or your mobile device for record-keeping purposes
0	The Service may send cookies to a computer or a mobile device when a user accesses or views a Service
0	Information contained in a cookie may be linked to personal information for purposes such as improving the quality of Neptune's studio＊s Service, tailoring recommendations to interests, and making the Service easier to use
0	Third party advertisers on the Services may also use, place or read cookies or other technologies as described below on your browser, and those practices are subject to their own policies
0	Cookies can be disabled at any time by changing your web browser＊s options to stop accepting cookies, to prompt you before accepting a cookie from the websites you visit or limit the type of cookies you allow
0	Flash cookies operate differently than browser cookies and cookie management tools available in a web browser may not remove flash cookies
0	If you do not accept cookies, however, you may not be able to use all features, portions or functionalities of the Service.
0	Changing or Deleting Your Information
8	review, update, correct or delete any personal information
0	If you completely delete all of this information, your account may be deactivated
5	If you would like Neptune's studio to review, delete, change or not use your information in our system, or have additional questions, please contact Neptune's studio via submit a ticket via the applicable support channel of the game and we will attempt to accommodate your request if we are not legally obligated to retain such information. 
0	Kindly include your first name, last name, e-mail address and your social network ID for the social network from which you access our Services (if applicable) in the body of the e-mail (for example, your Facebook user ID)
0	Please note that certain records, for example those pertaining to payments or customer service matters, will be retained for legal and accounting purposes
0	If you have sent or posted content on the Service, we may not be able to delete it.
0	We have implemented commercially reasonable precautions designed to protect the information we collect from loss, misuse, and unauthorized access, disclosure, alteration, and destruction
0	Please be aware that despite our best efforts, no data security measures can guarantee 100% security
0	You should take steps to protect against unauthorized access to your password, phone, and computer by, among other things, signing off after using a shared computer, choosing a robust password that nobody else knows or can easily guess, and keeping your password private
0	We are not responsible for any lost, stolen, or compromised passwords or for any activity on your account via unauthorized password activity
0	To change your Facebook password, you must go to the Facebook site and follow its procedures for changing your password.
0	You must be at least 13 years old to use the Software
0	By accepting the terms of this Privacy Policy and the Terms of Use presented to you before downloading or presenting the Software and while using it, you represent that you are over 13 years old
0	In the event that you are between the ages 13 and 18, your lawfully legal guardian must review and agree to the terms of our Terms of Use and this Privacy Policy
2	We will not knowingly collect personal information from a user who is younger than 13 years old
0	We do not share personal information with third parties for their direct marketing purposes unless you affirmatively agree to such disclosure, typically by opting in to receive information from a third party that is participating in a sweepstakes or other promotion on one of our sites
0	If you do ask us to share your personal information with a third party for its marketing purposes, we will only share information in connection with that specific promotion, as we do not share information with any third party (other than our service providers) on a continual basis
0	To prevent disclosure of your personal information for use in direct marketing by a third party, do not opt in to such use when you provide personal information on one of our sites
0	Users in certain jurisdictions have a right to access personal information held about themselves
0	Your right of access can be exercised in accordance with applicable law.
5	If you have any questions relating to this Privacy Policy, feel free to contact us with any query through our game application and we will answer you shortly.
0	  Camel Games Inc
0	(collectively, Camel Games or Camel) respect the privacy of its online visitors and users of its products and services
0	Camel Games recognizes the importance of protecting information collected from users and has adopted this privacy policy to inform users about how Camel Games gathers, stores, and uses information derived from their use of Camel Games products, services and online sites.
0	  This policy is current as of its last revision date
0	However, please note that this policy may be amended from time to time to reflect changes and additions to the privacy policy
0	Please check back for the most current version before relying on any of the provisions in this privacy policy.
0	  Collection of Information
1	 By using Camel Games's online sites, games, products, and services, users agree that Camel Games collects and processes the personally identifiable information (as defined below) they provide by creating a Camel account, by purchasing or selling subscriptions, or during any exchange with Camel Games in connection with the use of their Camel account.
2	Camel Games will not share any personally identifiable information with other parties except as described in this policy. 
4	Camel Games also processes anonymous data, aggregated or not, in order to analyze and produce statistics related to the habits, usage patterns, and demographics of users as a group or as individuals. 
0	Such anonymous data does not allow the identification of the users to which it relates
0	Camel Games may share anonymous data, aggregated or not, with third parties.
0	  Personally Identifiable Information
0	  Personally identifiable information is information that can be used to uniquely identify a user such as name, address or credit card number
0	If you are an EU user, personally identifiable information means personal data within the meaning of article 2 a) of the Directive 95/46 of 24 October 1995
0	You may be asked to provide personally identifiable information during the sign in process, and then in connection with the use of Camel Games's products, services and online sites
1	While Camel Games collects personally identifiable information on a voluntary basis, for certain products and services Camel Games's collection of personally identifiable information may be a requirement for access to the product or service or to process a user's order.
0	  Use of Personally Identifiable Information
4	Personally identifiable information is used internally by Camel Games to deliver, develop and improve products, content and services, to which users have subscribed, and to answer users' requests. 
4	In addition, Camel Games may allow third parties performing services under contract with Camel Games, such as order or payment processors or merchandise warehouse and fulfillment services, located in and outside the European Union, to access and use personally identifiable information, but only to the extent necessary to provide those services.
4	 Camel Games may use personally identifiable information provided by users to send them information about Camel Games, including news about product updates, contests, events, and other promotional materials, but only if the users agree to receive such communications. 
0	Camel Games will not share any personally identifiable information with third parties for marketing purposes without your consent.
1	When you create a Camel account, Camel Games may collects a user's email address and username, and at the user's option, first and last name.
0	 Depending on their settings, users agree that some of this information may be searchable and available to other users within Camel
0	Camel Games has no obligation to keep private personally identifiable information that a user makes available to other users via Camel or other Camel Games software, such as in multiplayer chat or other public functions.
1	External websites and companies with links to and from Camel Games's online sites and products may collect personally identifiable information about users when users visit their websites. 
1	Third party publishers may also collect personally identifiable information as a requirement of accessing their games or content. 
0	Camel Games's privacy policy does not extend to external websites and companies or third party publishers with links to or from Camel Games's products and online websites or who collect personally identifiable information through their game available on Camel
0	Please refer directly to these companies and websites regarding their privacy policies.
1	Camel Games may release personally identifiable information to comply with court orders or laws that require us to disclose such information. 
1	In the event of a reorganization, sale or merger we may transfer personally identifiable information to the relevant third party with the user's consent if required by law.
0	  Children Under The Age of 13
2	Camel Games will not knowingly collect personally identifiable information from any person under the age of 13. 
0	Camel Games encourages parents to instruct their children to never give out personal information when online
5	Parents who are concerned about the transfer of personal information from their children may contact us.
0	  Cookies and Other Information on a User's Machine
0	  Camel Games's products, services and sites may employ cookies and other technologies such as web beacons and pixel tags
0	Cookies are bits of electronic information that can be transferred to a user's hard drive to customize a person's use of a product or online site, keep records of a user's access to an online site or product, or store information needed by the user on a regular basis
0	Use of cookies is typically associated with websites
1	For example, when you sign in to Camel, Camel Games stores your user id and a combination of your IP address and time of login as a cookie on your hard drive. This cookie allows you to move from page to page without having to sign in again on each page. Similarly, if you enter information during your session, such as age verification data, this will be stored as a cookie and you will not have to re-enter such information during that session. We may also use third party web site analytic tools that employ cookies to collect certain non-personally identifiable information concerning use of our websites, such as referring web site addresses, page views and browser types.
1	nan
1	nan
1	nan
0	  However, users can disable cookies by changing their browser settings.
4	Camel Games also stores on a user's flash memory a unique authorization key that is either entered by the user or downloaded automatically during product registration. 
4	This authorization key is used to identify a user as valid and allow access to Camel Games's products, services and third party games. 
4	This key is necessary for Camel Games to supply any products and services subscribed by users.
0	  Information regarding Camel billing, a user's Camel account, a user's Internet connection and the Camel Games software installed on a user's computer is uploaded to the server in connection with the user's use of Camel and Camel Games software
0	Camel Games software automatically generates and submits to Camel Games bug reports upon a crash or other fault in the Camel Games software, services or Camel games
0	This automatically generated bug report information may include information about other software or hardware on a user's system
0	Camel Games does not associate and store the automatically generated bug report information with users' personally identifiable information
0	Any bug reporting information manually submitted by users (e.g
0	through Camel Games's Bug Reporter form) is associated and stored with personally identifiable information sent voluntarily by the user through a bug report.
0	  Chat Forums, In-Game Chat Room Etc.
0	  Camel Games's products or services may provide chat room, forums, bulletin boards, or instant messaging tools to users
0	Any information that is disclosed in chat, forums or bulletin boards should be considered public information, and users who message one another may not know each other personally
0	Camel Games has no obligation to keep private personally identifiable information that a user makes available to other users or the public using these functions
0	Users should exercise caution when deciding to disclose personal information in public forums
0	Users should also be aware that game play information disclosed during multiplayer game play (e.g
0	player name and current player statistics) is public information and may be displayed to other users.
0	  Choice/Opt-out
0	  Camel Games gives users the option to receive promotional email communications from Camel Games
0	Users may opt out of these communications
0	Instructions for discontinuing receipt of promotional email communications from Camel Games will be provided in email communications to users.
0	  Storage and Security of Personally Identifiable Information
0	  Personally identifiable information provided to Camel Games by customers in the EU is controlled by Camel Games, with place of business set out below
0	Personally identifiable information provided to Camel Games will be collected, processed and stored by Camel Games Corporation in the United States
0	Camel Games has taken reasonable steps to protect the information users share with us, including, but not limited to, setup of processes, equipment and software to avoid unauthorized access or disclosure of this information
0	Camel Games Corporation complies with the Safe Harbor framework developed by the U.S
0	Department of Commerce and the European Union relating to the transfer and processing of personally identifiable information
0	For more information about the Safe Harbor program or to view Camel Games's certification please visit
0	  Corrections, Updates and Removal of Personally Identifiable Information
8	  If you are concerned about the accuracy of personally identifiable information maintained by Camel Games or wish to review, 
